idaviso,idpostulante,sepostulo,fechanacimiento,sexo,age,nombre,estado,titulo,nombre_zona,ciudad,tipo_de_trabajo,nivel_laboral,nombre_area,denominacion_empresa
1112172036,6o5bbR,1,1982-09-22,MASC,35,Secundario,Abandonado,Supervisor de Producción - zona Tortuguitas,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Adecco - Región NORTE & OESTE GBA
1112323143,4rd5vwR,1,1991-02-15,FEM,27,Universitario,Graduado,"Vendedor Sector Obras de: ""CERÁMICAS, GRIFERÍAS Y SANITARIOS""",Capital Federal,,Full-time,Senior / Semi-Senior,Ventas,La Noria Revestimientos
1112437676,kPjkM0j,1,1999-10-26,MASC,18,Secundario,Graduado,Recepcionista - Asistente (Eventual por 3 meses),Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Recepcionista,Grupo Suessa
1112460364,EzeEMYb,1,1991-02-09,MASC,27,Universitario,En Curso,Vendedor viajante para Droguería,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,Ezequiel Pereyra
1112412960,X9k9jEP,1,1996-04-06,FEM,22,Secundario,Graduado,CAJERO DE BANCO,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Tesorería,Psicotécnicos Gabriela Ianiselli &amp; Asociados
1112425108,1a0123,1,1979-09-04,MASC,38,Posgrado,En Curso,Analista Ssr de Planeamiento y Control de Gestión.,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Control de Gestión,Swiss Medical Group
1111904741,ZZa9dV,1,1987-12-15,FEM,30,Universitario,En Curso,Analista Cuentas a Pagar ,Capital Federal,,Full-time,Senior / Semi-Senior,Administración,Gire SA
1112383296,rm0LoEz,1,1991-11-05,MASC,26,Universitario,Graduado,Supervisores de Venta para reconocida empresa de Salud,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,PHARUS Consultora Gerencial
1112354284,Bm51qO2,1,1983-02-07,FEM,35,Secundario,Graduado,RUNNER,Capital Federal,,Full-time,Senior / Semi-Senior,Gastronomia,d'oro ristorante
1112394588,BmVAKb0,1,1987-06-12,MASC,31,Secundario,Graduado,EMPLEADA/O DE FARMACIA  ZONA PALERMO PRECISAMOS,Capital Federal,,Part-time,Otro,Farmacia comercial,FARMACIA ABA S.R.L.
1112232024,DrzRL0Z,1,1967-12-07,FEM,50,Universitario,Graduado,Supervisor de Punto de Venta,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Hidalgo & Asociados
1112341059,LNP0rzw,1,1996-09-29,FEM,21,Terciario/Técnico,Graduado,Auxiliar Administrativo/a con SAP para Capital Federal - EVENTUAL,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,Manpower
1112463196,1jezwz,1,1963-01-13,MASC,55,Universitario,Graduado,Supervisor de Producción,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Consultores de Empresas SRL
1112383453,A3vRXZm,1,1985-11-25,MASC,32,Secundario,Graduado,Operarios metalúrgicos -  La Matanza,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Adecco -Región GBA SUR
1112458573,pz9z6Zr,1,1991-03-09,FEM,27,Universitario,En Curso,REPOSTERO-PASTELERO,Gran Buenos Aires,,Full-time,Otro,Gastronomia,Jacort SRL
1112318545,akbKYmm,1,1990-11-01,MASC,27,Master,En Curso,Vendedor en Cordoba,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,Garbarino
1112425167,bOVj699,1,1988-09-24,MASC,29,Universitario,Graduado,Analista de pago a proveedores,Capital Federal,,Full-time,Senior / Semi-Senior,Administración,M. & M. Bomchil Abogados
1112425167,xkvqooK,1,1992-09-22,FEM,25,Universitario,Graduado,Analista de pago a proveedores,Capital Federal,,Full-time,Senior / Semi-Senior,Administración,M. & M. Bomchil Abogados
1112245832,YZLGZw,1,1986-02-09,FEM,32,Universitario,En Curso,Atención a Pacientes (Eventual),Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Atención al Cliente,Fundación Favaloro
1112246983,8k5YGM,1,1971-02-09,MASC,47,Universitario,Graduado,SUPERVISOR LOGÍSTICO AUTOPARTISTA,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Logística,Lic. Monica Juncos GIO
1112374201,5xKkVp,1,1984-06-06,MASC,34,Universitario,En Curso,administrativo de digitalización,Gran Buenos Aires,,Full-time,Junior,Administración,RANDSTAD
1112290979,NGxkVL,1,1972-03-08,FEM,46,Universitario,Graduado,"1157   Asistente de Ventas, para importante industria gráfica de C.A.B.A. ",Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,Aptitud Estratégica S.R.L.
1112399602,mzdQGkZ,1,1999-03-22,FEM,19,Secundario,Graduado,Técnico Químico p/ Empresa Textil Z/ San Martín,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,EXTRAMEN SERVICIOS EVENTUALES S.R.L
1112259465,vVeqWdQ,1,1990-12-23,FEM,27,Terciario/Técnico,En Curso,Analista Créditos y Cobranzas - Importante Empresa,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Créditos y Cobranzas,ESTUDIO SANCHEZ SALAS Y ASOCIADOS SRL 
1112373820,Bm5B23v,1,1998-11-11,FEM,19,Terciario/Técnico,En Curso,Recepcionista Bilingue,Gran Buenos Aires,Barracas,Full-time,Junior,Recepcionista,GI GROUP Argentina
1112232929,jk6OplG,1,1997-01-11,FEM,21,Universitario,En Curso,VENDEDORES DE PRODUCTOS BANCARIOS,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,vibra marketing
1112423996,1QP1dK3,1,1996-07-10,MASC,21,Secundario,En Curso,ALBAÑIL ,Gran Buenos Aires,,Full-time,Otro,Construcción,KIOSHI S A
1112253428,5mqz2Wq,1,1991-09-22,MASC,26,Universitario,Graduado,Project Manager -  Especialista en Calidad ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Liderazgo de Proyecto,SM Lafken S.A
1112257671,8MBXRkj,1,1987-05-27,MASC,31,Universitario,En Curso,Empleado/a Administrativo,Gran Buenos Aires,,Full-time,Junior,Administración,Syar S.A.
1112437750,mzJLDDG,1,1989-04-28,FEM,29,Universitario,En Curso,Empleada administrativa,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,CORUPEL SA
1111796567,6rZeaNr,1,1991-09-27,MASC,26,Posgrado,En Curso,EJECUTIVOS FUERZA DE VENTAS PYME PARA IMPORTANTE BANCO,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,RANDSTAD
1112397938,YK0Rrr,1,1987-10-23,MASC,30,Universitario,Abandonado,Analista de Calidad-Zona Norte GBA-Gral Pacheco EVENTUAL,Gran Buenos Aires,Argentina,Por Contrato,Senior / Semi-Senior,Calidad,Manpower
1112429608,e9xOO9,1,1976-12-26,MASC,41,Universitario,En Curso,Analista de Control de Gestión Latam Jr.,Gran Buenos Aires,,Full-time,Junior,Control de Gestión,JUNCADELLA
1112273308,PmGAN5a,1,1977-01-30,FEM,41,Universitario,Graduado,Jefe de Finanzas y Tesorería,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Finanzas,Sils Consultores
1112341365,zvPd4Xk,1,1986-12-16,MASC,31,Master,En Curso,Sub Jefe del Área de Infraestructura - Dirección de Operaciones y Mantenimiento,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Mantenimiento y Limpieza,Aeropuertos Argentina 2000
1112451536,zv81A25,1,1990-04-27,MASC,28,Secundario,Graduado,Vigilador - Masculino excluyente,Gran Buenos Aires,,Full-time,Otro,Seguridad,Conyseg S.R.L.
1112429693,8RBMxD,1,1977-11-19,MASC,40,Terciario/Técnico,Graduado,SUPERVISOR DE LOGISTICA ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Logística,ENRIQUE MEYRIALLE &amp; ASOC.
1112429693,wVXVD2p,1,1987-06-30,MASC,30,Universitario,En Curso,SUPERVISOR DE LOGISTICA ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Logística,ENRIQUE MEYRIALLE &amp; ASOC.
1112234177,5lpx9p,1,1974-09-29,MASC,43,Secundario,Graduado,Administrativo Junior,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,RANDSTAD
1112234177,6r2rJWx,1,1992-11-21,FEM,25,Universitario,En Curso,Administrativo Junior,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,RANDSTAD
1112222805,8JZqbD,1,1979-07-23,FEM,38,Terciario/Técnico,En Curso,Agentes de Prevención ,Gran Buenos Aires,,Full-time,Junior,Ventas,Gobierno de la Ciudad de Buenos Aires
1112458732,eVGEOr,1,1985-12-05,FEM,32,Universitario,En Curso,Importante Empresa de Aplicación de Pinturas seleccionará Administrativa Contable,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,ALMIRON ALMIRON S.R.L.
1112280752,X9PJeXd,1,1986-12-26,MASC,31,Terciario/Técnico,Graduado,PASANTES PARA AUTOMOTRIZ MULTINACIONAL (MUNRO GBA NORTE ) ,Gran Buenos Aires,,Part-time,Junior,Administración,ENRIQUE MEYRIALLE &amp; ASOC.
1112405655,qe26N5a,1,1987-06-21,FEM,30,Terciario/Técnico,En Curso,Auxiliar de Servicio Medico (Enfermero),Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Medicina,Consultora Cimta
1112278786,jkjKvaY,1,1994-03-04,MASC,24,Secundario,Graduado,Operarios de Producción,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Assistem
1112296890,PmGBW6Y,1,1989-05-09,MASC,29,Secundario,Graduado,Asistente para Legales Bilingue,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Asesoría Legal Internacional,Consultora: Rosaura Borlandelli
1112415645,ow2W9BL,1,1991-03-12,FEM,27,Secundario,Graduado,Vendedor rubro tecnología ( La tablada/Liniers),Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,Adecco -Región GBA SUR
1112320467,aVmA9q,1,1990-05-31,FEM,28,Secundario,Graduado,Ejecutivo/a Comercial,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,The Adecco Group
1112423586,ZDr511P,1,1997-03-13,MASC,21,Secundario,En Curso,Empleado para deposito con registro de conducir.,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Almacén / Depósito / Expedición,El Cacique Limpieza S.R.L
1112299495,qevp9bX,1,1980-01-03,FEM,38,Terciario/Técnico,Graduado,Supervisor de Cobranzas,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Créditos y Cobranzas,Drogueria del Sud S.A
1112299495,akjPaED,1,1987-09-10,FEM,30,Otro,En Curso,Supervisor de Cobranzas,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Créditos y Cobranzas,Drogueria del Sud S.A
1112430686,6rLzaox,1,1992-06-30,FEM,25,Terciario/Técnico,En Curso,Vendedores Telefónicos,Gran Buenos Aires,,Part-time,Senior / Semi-Senior,Ventas,Compumundo S.A.
1112266598,6rPGrzM,1,1992-07-31,MASC,25,Secundario,Graduado,Chofer de reparto,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Transporte,SABORES Y MANJARES 
1112448069,X9xKAPb,1,1980-03-12,MASC,38,Otro,En Curso,Vendedores Telefónicos - Llamadas Entrantes - Turno Tarde,Gran Buenos Aires,,Part-time,Junior,Ventas,Profesional Schools
1112448069,dYjb9xY,1,1999-01-27,FEM,19,Universitario,En Curso,Vendedores Telefónicos - Llamadas Entrantes - Turno Tarde,Gran Buenos Aires,,Part-time,Junior,Ventas,Profesional Schools
1112428719,EzEKxOJ,1,1987-06-06,MASC,31,Universitario,En Curso,Administrativo de ventas para materiales eléctricos,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,Baires Select RRHH SRL
1112349723,8BqWkM,1,1979-03-12,MASC,39,Universitario,Graduado,Gerente de Administración y Finanzas,Gran Buenos Aires,,Full-time,Gerencia / Alta Gerencia / Dirección,Administración,RH Talentum
1112455550,pzekllW,1,1993-11-09,FEM,24,Secundario,Graduado,Recepcionista/secretaria  auxiliar administrativa,Gran Buenos Aires,,Full-time,Otro,Asistente,GRUPO PMG
1112363695,pze9YZp,1,1980-05-08,MASC,38,Universitario,En Curso,Asistente administrativa Jornada reducida  Estudio Jurídico en Recoleta,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,CONA CONSULTORES EN RRHH
1112363695,JBdYxNp,1,1992-01-08,FEM,26,Universitario,Graduado,Asistente administrativa Jornada reducida  Estudio Jurídico en Recoleta,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,CONA CONSULTORES EN RRHH
1112426744,Ez0NQlz,1,1986-10-07,FEM,31,Universitario,En Curso,Consultor Generalista en RRHH (Bahía Blanca),Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Selección,RANDSTAD
1112411929,6EGrpr,1,1988-11-18,MASC,29,Posgrado,En Curso,Asistente Administrativo,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,Alternativa Consultores
1112441372,1QPZ9YB,1,1997-03-26,MASC,21,Universitario,En Curso,Asistente Comercial - Back Office ,Capital Federal,,Full-time,Junior,Comercial,Loomis Argentina
1112460441,jkMA1Oj,1,1993-07-31,MASC,24,Universitario,En Curso,Analista Contable Senior. Saavedra,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Contabilidad,Suple
1112284687,ow2WZpL,1,1987-08-23,MASC,30,Terciario/Técnico,En Curso,Analista de inteligencia comercial,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Business Intelligence,SOLUTIX S.A. 
1112286170,LNKDe05,1,1975-08-16,FEM,42,Terciario/Técnico,Abandonado,Administrativo Contable - GBA Norte,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,ALONSO ROMINA FERNANDA
1112350499,vVwMoYE,1,1994-11-05,NO_DECLARA,23,Universitario,Abandonado,Asesor de Atención al Cliente en Microcentro,Gran Buenos Aires,,Full-time,Junior,Atención al Cliente,Atento
1112412994,0zrRbm9,1,1993-06-16,MASC,25,Terciario/Técnico,En Curso,ASISTENTE DE IMPORTACIONES,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Compras Internacionales/Importación,PHARUS Consultora Gerencial
1112400834,BmDqzLL,1,1991-08-21,FEM,26,Universitario,Graduado,Asistente Administrativa - Part Time ,Capital Federal,,Part-time,Otro,Administración,Excelencia Laboral S.A.
1112400834,Yjl0mpr,1,1990-05-07,FEM,28,Otro,En Curso,Asistente Administrativa - Part Time ,Capital Federal,,Part-time,Otro,Administración,Excelencia Laboral S.A.
1112308286,JBeRqY5,1,1977-08-17,MASC,40,Universitario,Graduado,Ejecutivo Comercial - Electromedicina. ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,GAES S A
1112453667,dYzK6Kq,1,1988-07-13,MASC,29,Terciario/Técnico,Graduado,INSTRUCTOR TÉCNICO PARA ESCUELA DE FORMACIÓN / Zona Sur de GBA,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Capacitación,CastelnuovoRH 
1112343774,2zQ0bBo,1,1997-05-10,FEM,21,Universitario,En Curso,TEAM LEADER DE VENTAS TELEFONICAS - Importante Compañia de Marketing,Gran Buenos Aires,,Part-time,Senior / Semi-Senior,Telemarketing,Nearby Consultoria Organizacional
1112385513,3NQd5xx,1,1996-08-12,FEM,21,Universitario,En Curso,Asesores Comerciales de Planes de Salud,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,HR FIT - Consultoría en RR. HH.
1112423910,EmOxA4,1,1976-05-18,FEM,42,Secundario,Graduado,Coordinador de Servicios de Limpieza,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Planeamiento comercial,DECIDE SRL
1111051098,bOj2J2B,1,1986-10-17,FEM,31,Universitario,Graduado,Enfermeros / as Profesionales o Lic. en Enfermería - TURNO NOCHE,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Medicina,Fundación Favaloro
1112264260,JBmQ9jk,1,1988-07-08,MASC,29,Universitario,En Curso,Analista Contable c/ experiencia en Liquidación de Impuestos,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Impuestos,Grupo Gestión
1111898036,5mrbBbX,1,1989-03-21,MASC,29,Secundario,Graduado,Analista Funcional Sr,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Tecnologia / Sistemas,Sils Consultores
1112373641,EzeWX0N,1,1994-08-19,FEM,23,Secundario,Graduado,Operario de Depósito - Campana / Zarate,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Abans Empresa de Servicios Eventuales SRL
1112266447,akjWp9E,1,1980-10-13,FEM,37,Secundario,Graduado,Asistente Comercial,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Credicity S.A.
1110640622,LNPWKYb,1,1994-07-09,FEM,23,Secundario,Graduado,Agente Inmobiliario para Oficinas RE/MAX en Zona Sur,Capital Federal,,Full-time,Senior / Semi-Senior,Comercial,RE/MAX TITANIUM
1112423782,6ZzE0M,1,1985-06-27,FEM,32,Universitario,En Curso,Analista Contable Jr,Gran Buenos Aires,,Full-time,Junior,Contabilidad,Complement Group (holding)
1112270592,1L9rKO,1,1975-07-06,MASC,42,Universitario,Graduado,Ejecutivo Comercial Canal Distribuidores y Supermercados,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Dinamia Recursos Humanos
1112337321,A3DJYMl,1,1992-08-10,FEM,25,Universitario,En Curso,Analista Semi Senior de Desarrollo - Importante Banco,Capital Federal,,Full-time,Senior / Semi-Senior,Recursos Humanos,Avatar-RH
1112464788,0zkbekE,1,1994-11-07,FEM,23,Terciario/Técnico,En Curso,EJECUTIVOS DE COBRANZAS TELEFÓNICAS,Gran Buenos Aires,,Part-time,Junior,Créditos y Cobranzas,Biei Card S.A.
1112307966,xkO89Px,1,1984-11-23,MASC,33,Universitario,En Curso,Analista de RRHH Junior p/ Administración de Personal - Zona San Martín -,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración de Personal,Paola Sisti & Asoc.
1112306670,2zPWj8v,1,1984-10-20,FEM,33,Secundario,Graduado,Personal de Maestranza\Limpieza,Gran Buenos Aires,,Part-time,Senior / Semi-Senior,Mantenimiento y Limpieza,Solintar
1112460316,W9WwMXe,1,1988-09-17,FEM,29,Secundario,Graduado,Supervisor de Producción - Cordoba,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Programación de producción,Consultores de Empresas SRL
1112191442,akxBpMm,1,1987-04-30,MASC,31,Universitario,Graduado,IP Network Solution Engineer,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Telecomunicaciones,Adecco -Sales & Marketing 
1112438388,Zpx5BR,1,1989-08-08,FEM,28,Otro,En Curso,Auxiliar Administrativo,Gran Buenos Aires,,Full-time,Junior,Administración,Equia Global
1112438388,ZD8Gl0Z,1,1995-07-30,FEM,22,Secundario,En Curso,Auxiliar Administrativo,Gran Buenos Aires,,Full-time,Junior,Administración,Equia Global
1112249085,0zkRK6E,1,1990-08-16,FEM,27,Universitario,En Curso,Técnico Químico,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Laboratorio,ROEMMERS S.A.I.C.F.
1112303399,6rZp0wR,1,1988-12-19,FEM,29,Secundario,Graduado,Analista Jr. de Tesorería y Pagos,Gran Buenos Aires,,Full-time,Junior,Tesorería,Swiss Medical Group
1112221510,vV9aZke,1,1997-01-30,FEM,21,Universitario,En Curso,Representante de Atención al Cliente para Call Center para Campaña Eventual,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Call Center,RANDSTAD
1112264251,54AzpX,1,1983-09-22,FEM,34,Terciario/Técnico,En Curso,Personal de limpieza Para Casa Central en Mendoza,Gran Buenos Aires,,Full-time,Junior,Mantenimiento,Jose Cartellone Construcciones Civiles S.A
1112329026,lDX1EEz,1,1993-10-30,MASC,24,Terciario/Técnico,En Curso,CUSTODIOS QUE RESIDAN EN ZONA NORTE,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Seguridad,Work Solutions S.R.L.
1112356346,96zYbOp,1,1990-10-21,MASC,27,Universitario,Graduado,Analista de envasado - Cervecería Quilmes ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ingeniería  Industrial,AB InBev - Cervecería y Maltería Quilmes
1112363269,EmqeQo,1,1981-11-06,MASC,36,Universitario,Abandonado,VENDEDOR/A TECNOLOGIA Y SERVICIOS,Capital Federal,,Full-time,Senior / Semi-Senior,Ventas,Profile Net SRL
1112350288,EzE51Q4,1,1979-07-18,MASC,38,Universitario,Graduado,Maestro mayor de obra para Sobrestante // Jefe de Obra,Gran Buenos Aires,,Full-time,Otro,Construcción,Estudio y Constructora
1112342528,JBrvGQJ,1,1990-01-03,MASC,28,Universitario,Graduado,Detectorista y operador para tunelera inteligente,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Construcción,CIMA S.A.
1112403440,exaY44,1,1983-03-04,MASC,35,Terciario/Técnico,Graduado,tecnico soporte IT,Capital Federal,,Full-time,Senior / Semi-Senior,Soporte Técnico,Thor Computacion
1112418608,5DmlzX,1,1986-11-01,FEM,31,Universitario,Graduado,Analista de mercado,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Business Intelligence,Hahn Solarz S.R.L.
1110591925,akbEee0,1,1984-12-29,MASC,33,Secundario,Graduado,Vendedor MERCEDES/CHIVILCOY/LUJAN,Gran Buenos Aires,,Full-time,Junior,Ventas,Wurth Argentina S.A
1112261613,wVX34ql,1,1993-01-20,FEM,25,Universitario,En Curso,Vendedores/as los 5 mejores para venta de intangibles,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,Clickautomotores
1111973200,mzGXxp1,1,1992-11-24,FEM,25,Universitario,En Curso,Asistente de Ventas,Capital Federal,,Full-time,Senior / Semi-Senior,Comercial,MEILY SA
1112349336,bOWYPbE,1,1995-11-23,FEM,22,Terciario/Técnico,En Curso,Recepcionista Administrativa,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Recepcionista,Pullmen Servicios Empresarios S.A.
1112226776,0zPO84a,1,1986-04-25,MASC,32,Otro,Abandonado,Operarios de producción y depósito / Zona Oeste,Gran Buenos Aires,,Full-time,Otro,Producción,RANDSTAD
1112280941,RzrVb8E,1,1997-08-09,MASC,20,Secundario,Graduado,Ayudante de Cocina ,Gran Buenos Aires,,Full-time,Junior,Gastronomia,HuCap
1112280941,EzexqG2,1,1976-01-16,FEM,42,Secundario,Abandonado,Ayudante de Cocina ,Gran Buenos Aires,,Full-time,Junior,Gastronomia,HuCap
1112262065,owEQMZa,1,1988-06-22,FEM,29,Universitario,En Curso,Personal Eventual de Hospitalidad & Turismo,Gran Buenos Aires,,Full-time,Otro,Turismo,Chandon Argentina | LVMH Group
1112450582,Z1KVrE,1,1988-07-13,FEM,29,Universitario,Graduado,Analista de Aseguramiento de Calidad para Autopartista,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ingeniería  Automotriz,Manpower
1112054114,8MZ2xa3,1,1980-01-19,MASC,38,Secundario,Graduado,Repositor/a  La Plata,Gran Buenos Aires,,Full-time,Junior,Abastecimiento,Adecco -Región GBA SUR
1112413366,6rPzaRx,1,1982-11-20,FEM,35,Master,Graduado,Analista de Rentabilidad ,Capital Federal,,Full-time,Junior,Finanzas,COCA-COLA FEMSA DE ARGENTINA
1112260554,wVpQvlw,1,1980-09-16,MASC,37,Secundario,Graduado,EJECUTIVOS COMERCIALES        (req71343),Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Manpower
1112362169,N9lzox,1,1987-11-17,MASC,30,Secundario,Graduado,"Operario con secundario Tecnico, Industria Platica",Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Pullmen Servicios Empresarios S.A.
1112211827,vVjAxEP,1,1998-09-03,FEM,19,Secundario,Graduado,Comercial de Ventas de Productos de Bazar - Con Experiencia,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Consultores de Empresas SRL
1112454235,1QrWQrR,1,1987-09-02,FEM,30,Secundario,Graduado,Vigiladores y recepcionistas de mercaderia,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Seguridad,COTO cicsa
1112438725,YjQqdYP,1,1997-11-20,FEM,20,Secundario,Graduado,Vendedores  profesionales de Plan de Ahorro,Gran Buenos Aires,,Full-time,Junior,Ventas,FRANCISCO O. DIAZ S.A.
1112388457,5mk6E6z,1,1992-01-02,FEM,26,Universitario,En Curso,Analista de Riesgo,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Análisis de Riesgos,Prestamo Movil
1112264554,5mz3wN,1,1980-06-20,MASC,37,Master,En Curso,Key Account Manager- Helados,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Desarrollo de Negocios,RANDSTAD
1112289558,1QqKKwR,1,1993-12-15,MASC,24,Secundario,Graduado,1148 Operario Maquinista para Producción para Tigre.,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Aptitud Estratégica S.R.L.
1112306443,82P6Gx,1,1982-10-15,MASC,35,Terciario/Técnico,Graduado,Analista de Marketing de Producto,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producto,Grupo Datco S.A
1112420171,akxG5q9,1,1992-10-20,FEM,25,Universitario,Graduado,Abogado con experiencia en Seguros (siniestros) y manejo de juicios en fuero Civil,Gran Buenos Aires,,Temporario,Senior / Semi-Senior,Legal,Pro Insurance Solutions S.A.
1112299540,exozWB,1,1980-12-22,FEM,37,Universitario,En Curso,Diseñador Gráfico Junior,Gran Buenos Aires,,Full-time,Junior,Diseño Gráfico,Baires Select RRHH SRL
1111768165,vVYMeLj,1,1990-07-12,FEM,27,Terciario/Técnico,En Curso,Estudiantes de Lic. en Alimentos/Nutrición con movilidad,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ingeniería en Alimentos,Food Service
1112313906,MVdxK6v,1,1983-12-24,MASC,34,Universitario,En Curso,Analista Inteligencia Comercial ,Capital Federal,,Full-time,Senior / Semi-Senior,Producto,Gire SA
1112313906,1BkqYL,1,1990-03-17,MASC,28,Terciario/Técnico,En Curso,Analista Inteligencia Comercial ,Capital Federal,,Full-time,Senior / Semi-Senior,Producto,Gire SA
1112245092,akjOxqW,1,1996-09-08,FEM,21,Universitario,En Curso,"CONVERSE , Responsables de local",Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,Converse
1112443745,0zrkeJY,1,1978-08-14,MASC,39,Secundario,Graduado,Técnico Electrónico,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Mantenimiento,RH Talentum
1111858557,6rPK0Q4,1,1996-08-30,FEM,21,Universitario,En Curso,Recepcionista Bilingue - Importante empresa de energía,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Recepcionista,BAYTON
1112324995,6zr2Y3,1,1985-11-02,MASC,32,Terciario/Técnico,En Curso,Gerente de Relaciones Internacionales,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Relaciones Institucionales/Publicas,RANDSTAD
1112445236,6jmQMR,1,1983-05-12,MASC,35,Universitario,Graduado,Oficial Pyme - Entidad bancaria,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Adecco - Región Centro Norte y Agro.
1112374671,MVPqA0o,1,1994-10-20,MASC,23,Secundario,Graduado,Vendedor de Planes de Ahorro,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,Auto Generali SA
1112372565,wVkrYod,1,1979-12-04,MASC,38,Universitario,Graduado,Analista de Administración y Logística de Insumos Agropecuarios,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Logística,fyo
1112339901,jkdwKqB,1,1997-11-16,FEM,20,Secundario,Graduado,Administrativo General,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,RANDSTAD
